id,program_id,university_id,applicant_gpa_4_0,applicant_lang_test,applicant_lang_score,outcome,year,synthetic
2032,186,34,3.34,IELTS,6.7,admit,2024,True
2033,186,34,3.57,IELTS,5.5,admit,2025,True
2034,186,34,3.07,IELTS,6.3,reject,2024,True
2035,186,34,3.21,IELTS,7.1,admit,2024,True
2036,186,34,3.38,IELTS,5.9,reject,2025,True
2037,186,34,3.38,IELTS,5.8,admit,2023,True
2038,186,34,3.41,IELTS,7.4,admit,2023,True
2039,186,34,3.39,IELTS,5.9,admit,2025,True
2040,187,35,2.63,IELTS,6.8,reject,2023,True
2041,187,35,3.43,IELTS,6.3,admit,2025,True
2042,187,35,2.94,IELTS,5.6,admit,2025,True
2043,187,35,3.46,IELTS,6.1,admit,2024,True
2044,187,35,3.0,IELTS,5.6,admit,2025,True
2045,187,35,3.1,IELTS,7.9,admit,2023,True
2046,187,35,3.04,IELTS,5.9,admit,2024,True
2047,187,35,2.51,IELTS,6.3,reject,2023,True
2048,187,35,3.1,IELTS,6.0,admit,2024,True
2049,187,35,3.33,IELTS,6.4,admit,2024,True
2050,187,35,3.32,IELTS,7.1,admit,2025,True
2051,187,35,3.02,IELTS,7.5,admit,2024,True
2052,187,35,3.18,IELTS,5.6,reject,2024,True
2053,187,35,3.0,IELTS,8.0,admit,2023,True
2054,188,35,3.6,TOPIK,4,admit,2025,True
2055,188,35,2.35,TOPIK,6,reject,2023,True
2056,188,35,2.57,TOPIK,4,admit,2023,True
2057,188,35,3.19,TOPIK,6,admit,2025,True
2058,188,35,2.62,TOPIK,6,admit,2023,True
2059,188,35,3.13,TOPIK,3,admit,2023,True
2060,188,35,2.74,TOPIK,3,admit,2023,True
2061,188,35,2.91,TOPIK,3,admit,2024,True
2062,188,35,3.26,TOPIK,6,admit,2025,True
2063,188,35,2.79,TOPIK,4,reject,2023,True
2064,188,35,3.5,TOPIK,6,admit,2024,True
2065,188,35,3.35,TOPIK,3,admit,2024,True
2066,188,35,3.38,TOPIK,5,admit,2025,True
2067,188,35,3.33,TOPIK,4,admit,2025,True
2068,189,35,2.89,IELTS,8.0,reject,2023,True
2069,189,35,3.06,IELTS,6.5,admit,2024,True
2070,189,35,2.68,IELTS,7.1,admit,2024,True
2071,189,35,3.36,IELTS,7.1,admit,2025,True
2072,189,35,3.25,IELTS,5.8,admit,2023,True
2073,189,35,3.55,IELTS,6.1,admit,2023,True
2074,189,35,2.44,IELTS,6.7,admit,2025,True
2075,189,35,3.16,IELTS,6.1,admit,2024,True
2076,189,35,3.37,IELTS,7.9,admit,2024,True
2077,189,35,3.97,IELTS,6.5,admit,2024,True
2078,189,35,3.6,IELTS,6.6,admit,2024,True
2079,189,35,3.19,IELTS,7.5,admit,2024,True
2080,189,35,2.5,IELTS,6.6,admit,2024,True
2081,190,35,2.92,IELTS,5.9,admit,2024,True
2082,190,35,3.25,IELTS,6.6,admit,2023,True
2083,190,35,3.04,IELTS,7.3,admit,2025,True
2084,190,35,3.39,IELTS,5.5,reject,2023,True
2085,190,35,3.29,IELTS,7.8,reject,2023,True
2086,190,35,2.95,IELTS,6.4,admit,2023,True
2087,190,35,3.48,IELTS,7.7,reject,2025,True
2088,190,35,3.34,IELTS,6.5,admit,2025,True
2089,190,35,3.42,IELTS,7.4,admit,2024,True
2090,190,35,2.47,IELTS,6.8,reject,2023,True
2091,190,35,3.27,IELTS,6.5,admit,2025,True
2092,190,35,3.44,IELTS,6.1,admit,2024,True
2093,191,35,3.33,IELTS,7.2,admit,2023,True
2094,191,35,3.27,IELTS,6.6,admit,2024,True
2095,191,35,3.36,IELTS,7.2,admit,2025,True
2096,191,35,3.81,IELTS,7.4,admit,2024,True
2097,191,35,2.98,IELTS,7.8,admit,2025,True
2098,191,35,3.63,IELTS,7.7,admit,2024,True
2099,191,35,3.34,IELTS,7.9,admit,2024,True
2100,191,35,3.65,IELTS,7.0,admit,2023,True
2101,191,35,3.46,IELTS,6.9,admit,2025,True
2102,191,35,3.23,IELTS,6.2,admit,2023,True
2103,191,35,3.11,IELTS,8.0,reject,2025,True
2104,191,35,3.53,IELTS,5.7,admit,2024,True
2105,191,35,2.85,IELTS,7.3,admit,2024,True
2106,192,36,3.07,IELTS,6.6,reject,2025,True
2107,192,36,3.33,IELTS,7.5,admit,2024,True
2108,192,36,3.71,IELTS,6.6,admit,2025,True
2109,192,36,3.29,IELTS,6.2,admit,2024,True
2110,192,36,2.99,IELTS,5.7,admit,2025,True
2111,192,36,2.63,IELTS,5.8,admit,2025,True
2112,192,36,3.22,IELTS,7.2,admit,2025,True
2113,192,36,3.5,IELTS,5.5,admit,2024,True
2114,193,36,3.39,IELTS,6.7,admit,2024,True
2115,193,36,2.88,IELTS,6.4,admit,2025,True
2116,193,36,3.6,IELTS,7.9,admit,2024,True
2117,193,36,2.42,IELTS,7.7,reject,2025,True
2118,193,36,2.54,IELTS,6.6,reject,2023,True
2119,193,36,3.56,IELTS,5.6,admit,2023,True
2120,193,36,2.47,IELTS,6.2,reject,2025,True
2121,193,36,2.82,IELTS,7.1,admit,2024,True
2122,193,36,3.51,IELTS,7.2,admit,2023,True
2123,193,36,3.77,IELTS,5.5,admit,2025,True
2124,193,36,2.98,IELTS,7.9,reject,2023,True
2125,194,36,3.19,IELTS,7.3,admit,2024,True
2126,194,36,3.55,IELTS,6.6,reject,2024,True
2127,194,36,3.84,IELTS,7.8,admit,2024,True
2128,194,36,3.09,IELTS,7.0,admit,2023,True
2129,194,36,3.59,IELTS,7.3,admit,2024,True
2130,194,36,2.72,IELTS,7.5,admit,2023,True
2131,194,36,4.0,IELTS,6.7,admit,2025,True
2132,194,36,3.13,IELTS,6.7,admit,2025,True
2133,194,36,3.29,IELTS,7.1,admit,2024,True
2134,194,36,3.72,IELTS,8.0,admit,2024,True
2135,194,36,3.64,IELTS,6.1,admit,2024,True
2136,195,36,3.01,IELTS,5.8,admit,2023,True
2137,195,36,3.08,IELTS,7.5,admit,2025,True
2138,195,36,3.05,IELTS,7.8,reject,2023,True
2139,195,36,3.64,IELTS,7.8,admit,2023,True
2140,195,36,3.48,IELTS,6.5,admit,2023,True
2141,195,36,3.72,IELTS,6.1,admit,2024,True
2142,195,36,3.27,IELTS,5.7,admit,2023,True
2143,195,36,3.16,IELTS,7.9,admit,2025,True
2144,195,36,3.23,IELTS,7.6,reject,2023,True
2145,195,36,3.33,IELTS,7.0,admit,2024,True
2146,195,36,3.05,IELTS,7.9,admit,2024,True
2147,195,36,3.59,IELTS,5.8,admit,2023,True
2148,195,36,2.57,IELTS,6.1,admit,2023,True
2149,196,36,3.16,IELTS,7.9,reject,2024,True
2150,196,36,3.4,IELTS,7.2,admit,2024,True
2151,196,36,3.67,IELTS,7.5,admit,2023,True
2152,196,36,3.76,IELTS,6.3,admit,2023,True
2153,196,36,4.0,IELTS,7.3,admit,2025,True
2154,196,36,4.0,IELTS,6.7,admit,2024,True
2155,196,36,3.95,IELTS,5.9,admit,2023,True
2156,196,36,3.58,IELTS,7.8,admit,2023,True
2157,196,36,4.0,IELTS,5.9,admit,2024,True
2158,196,36,3.58,IELTS,6.2,admit,2025,True
2159,196,36,3.79,IELTS,6.3,admit,2024,True
2160,196,36,3.33,IELTS,7.4,admit,2023,True
2161,196,36,3.31,IELTS,7.8,admit,2023,True
2162,196,36,3.07,IELTS,6.5,admit,2023,True
2163,197,37,2.71,IELTS,6.0,reject,2025,True
2164,197,37,3.53,IELTS,7.3,admit,2023,True
2165,197,37,3.55,IELTS,7.5,reject,2024,True
2166,197,37,3.32,IELTS,7.9,admit,2025,True
2167,197,37,3.59,IELTS,7.9,admit,2025,True
2168,197,37,3.38,IELTS,5.8,reject,2024,True
2169,197,37,2.68,IELTS,7.1,reject,2025,True
2170,197,37,2.94,IELTS,5.8,reject,2024,True
2171,197,37,3.12,IELTS,7.1,admit,2023,True
2172,197,37,2.64,IELTS,8.0,reject,2025,True
2173,197,37,3.57,IELTS,7.1,admit,2023,True
2174,197,37,2.76,IELTS,6.6,admit,2025,True
2175,197,37,3.8,IELTS,7.2,admit,2025,True
2176,198,37,3.65,IELTS,6.9,admit,2024,True
2177,198,37,3.4,IELTS,7.0,admit,2023,True
2178,198,37,3.3,IELTS,7.3,admit,2025,True
2179,198,37,3.55,IELTS,7.8,reject,2025,True
2180,198,37,3.52,IELTS,6.5,reject,2024,True
2181,198,37,3.04,IELTS,7.5,reject,2023,True
2182,198,37,3.3,IELTS,7.6,admit,2023,True
2183,198,37,3.87,IELTS,7.9,reject,2025,True
2184,198,37,3.86,IELTS,7.7,admit,2025,True
2185,198,37,2.86,IELTS,5.8,reject,2025,True
2186,198,37,3.24,IELTS,7.1,admit,2024,True
2187,198,37,3.51,IELTS,7.9,admit,2024,True
2188,199,37,3.37,IELTS,5.9,reject,2023,True
2189,199,37,3.75,IELTS,7.9,admit,2024,True
2190,199,37,3.45,IELTS,7.1,admit,2023,True
2191,199,37,3.15,IELTS,7.8,reject,2023,True
2192,199,37,3.47,IELTS,6.8,admit,2025,True
2193,199,37,3.39,IELTS,5.6,admit,2025,True
2194,199,37,3.36,IELTS,7.9,reject,2025,True
2195,199,37,3.21,IELTS,7.3,admit,2023,True
2196,199,37,3.3,IELTS,6.1,admit,2025,True
2197,199,37,3.33,IELTS,6.1,admit,2023,True
2198,199,37,3.54,IELTS,5.9,reject,2023,True
2199,199,37,3.33,IELTS,7.2,admit,2024,True
2200,200,37,2.31,IELTS,7.1,reject,2023,True
2201,200,37,3.78,IELTS,6.3,reject,2024,True
2202,200,37,4.0,IELTS,5.6,reject,2025,True
2203,200,37,3.4,IELTS,7.2,admit,2024,True
2204,200,37,3.88,IELTS,7.1,admit,2024,True
2205,200,37,3.48,IELTS,7.5,admit,2025,True
2206,200,37,3.26,IELTS,6.4,reject,2024,True
2207,200,37,4.0,IELTS,5.8,reject,2024,True
2208,200,37,3.27,IELTS,7.0,reject,2025,True
2209,200,37,2.92,IELTS,7.7,reject,2023,True
2210,200,37,3.35,IELTS,5.7,admit,2024,True
2211,200,37,3.78,IELTS,6.4,reject,2023,True
2212,201,37,3.54,IELTS,7.0,reject,2024,True
2213,201,37,3.42,IELTS,7.2,reject,2023,True
2214,201,37,3.5,IELTS,5.8,reject,2023,True
2215,201,37,3.56,IELTS,7.1,admit,2025,True
2216,201,37,4.0,IELTS,7.2,admit,2024,True
2217,201,37,4.0,IELTS,7.5,admit,2024,True
2218,201,37,4.0,IELTS,7.9,admit,2023,True
2219,201,37,4.0,IELTS,6.3,reject,2024,True
2220,201,37,3.21,IELTS,6.5,admit,2025,True
2221,201,37,3.56,IELTS,6.1,admit,2023,True
2222,201,37,3.55,IELTS,5.6,reject,2023,True
2223,201,37,4.0,IELTS,5.5,reject,2023,True
2224,202,37,3.38,IELTS,7.8,admit,2024,True
2225,202,37,2.42,IELTS,7.7,reject,2024,True
2226,202,37,3.53,IELTS,5.5,reject,2023,True
2227,202,37,4.0,IELTS,6.8,admit,2023,True
2228,202,37,3.67,IELTS,7.2,reject,2023,True
2229,202,37,3.61,IELTS,6.6,admit,2023,True
2230,202,37,3.56,IELTS,7.8,admit,2024,True
2231,202,37,3.87,IELTS,7.9,admit,2024,True
2232,202,37,3.29,IELTS,5.9,reject,2024,True
2233,202,37,3.88,IELTS,6.8,reject,2025,True
2234,202,37,3.51,IELTS,6.2,admit,2024,True
2235,202,37,3.78,IELTS,6.9,admit,2024,True
2236,203,38,3.71,TOPIK,6,admit,2024,True
2237,203,38,3.4,TOPIK,4,admit,2025,True
2238,203,38,3.35,TOPIK,3,admit,2025,True
2239,203,38,3.51,TOPIK,4,admit,2024,True
2240,203,38,3.36,TOPIK,3,admit,2023,True
2241,203,38,3.15,TOPIK,5,admit,2024,True
2242,203,38,3.54,TOPIK,4,admit,2024,True
2243,203,38,3.44,TOPIK,6,admit,2024,True
2244,204,38,3.39,IELTS,6.6,admit,2023,True
2245,204,38,3.22,IELTS,5.6,admit,2023,True
2246,204,38,3.37,IELTS,6.3,admit,2023,True
2247,204,38,3.28,IELTS,7.2,admit,2024,True
2248,204,38,3.53,IELTS,6.7,admit,2023,True
2249,204,38,3.08,IELTS,7.4,reject,2023,True
2250,204,38,2.85,IELTS,7.3,reject,2024,True
2251,204,38,3.75,IELTS,7.5,admit,2024,True
2252,204,38,3.8,IELTS,6.8,admit,2025,True
2253,204,38,3.77,IELTS,6.6,admit,2025,True
2254,204,38,3.36,IELTS,6.6,admit,2024,True
2255,204,38,3.47,IELTS,7.0,admit,2025,True
2256,204,38,3.33,IELTS,6.1,admit,2024,True
2257,205,38,3.16,IELTS,6.0,admit,2025,True
2258,205,38,3.8,IELTS,7.3,admit,2025,True
2259,205,38,3.41,IELTS,7.1,admit,2025,True
2260,205,38,3.79,IELTS,5.8,admit,2025,True
2261,205,38,3.48,IELTS,7.0,admit,2025,True
2262,205,38,2.99,IELTS,6.5,admit,2023,True
2263,205,38,2.98,IELTS,6.3,admit,2023,True
2264,205,38,2.96,IELTS,6.6,admit,2025,True
2265,205,38,3.12,IELTS,6.4,admit,2024,True
2266,205,38,3.43,IELTS,7.7,admit,2025,True
2267,205,38,3.7,IELTS,6.0,admit,2023,True
2268,205,38,3.34,IELTS,5.8,admit,2024,True
2269,205,38,2.95,IELTS,5.7,admit,2023,True
2270,206,38,3.58,IELTS,7.7,admit,2023,True
2271,206,38,3.56,IELTS,7.0,admit,2025,True
2272,206,38,2.81,IELTS,7.1,admit,2024,True
2273,206,38,3.49,IELTS,7.1,admit,2025,True
2274,206,38,3.44,IELTS,7.0,reject,2023,True
2275,206,38,3.44,IELTS,6.6,admit,2023,True
2276,206,38,3.14,IELTS,7.0,admit,2024,True
2277,206,38,3.58,IELTS,7.3,admit,2025,True
2278,206,38,3.33,IELTS,6.5,admit,2023,True
2279,206,38,4.0,IELTS,6.6,admit,2024,True
2280,206,38,3.23,IELTS,5.7,admit,2023,True
2281,206,38,3.4,IELTS,6.2,reject,2024,True
2282,206,38,3.15,IELTS,5.6,admit,2023,True
2283,206,38,3.59,IELTS,6.7,admit,2023,True
2284,207,38,3.95,IELTS,5.9,admit,2024,True
2285,207,38,3.03,IELTS,7.0,admit,2025,True
2286,207,38,3.22,IELTS,5.9,admit,2023,True
2287,207,38,4.0,IELTS,6.8,admit,2023,True
2288,207,38,3.39,IELTS,6.8,admit,2025,True
2289,207,38,3.27,IELTS,5.8,admit,2023,True
2290,207,38,3.62,IELTS,6.1,admit,2025,True
2291,207,38,3.61,IELTS,5.8,admit,2025,True
2292,208,39,3.05,IELTS,7.1,reject,2024,True
2293,208,39,3.62,IELTS,6.9,admit,2024,True
2294,208,39,3.42,IELTS,7.7,admit,2025,True
2295,208,39,3.11,IELTS,6.4,admit,2024,True
2296,208,39,3.11,IELTS,5.9,reject,2023,True
2297,208,39,2.76,IELTS,7.8,admit,2023,True
2298,208,39,2.56,IELTS,7.4,admit,2023,True
2299,208,39,3.13,IELTS,7.0,admit,2024,True
2300,208,39,3.64,IELTS,6.1,admit,2023,True
2301,208,39,2.68,IELTS,6.5,admit,2023,True
2302,209,39,2.65,IELTS,6.6,admit,2024,True
2303,209,39,3.33,IELTS,6.0,reject,2025,True
2304,209,39,3.27,IELTS,6.9,reject,2025,True
2305,209,39,3.11,IELTS,5.9,admit,2024,True
2306,209,39,3.09,IELTS,7.2,admit,2025,True
2307,209,39,3.39,IELTS,7.8,reject,2025,True
2308,209,39,3.26,IELTS,7.3,admit,2025,True
2309,209,39,2.88,IELTS,5.6,reject,2023,True
2310,209,39,2.94,IELTS,7.8,admit,2025,True
2311,209,39,3.06,IELTS,7.0,reject,2025,True
2312,209,39,3.97,IELTS,7.9,admit,2023,True
2313,209,39,3.43,IELTS,5.7,admit,2023,True
2314,209,39,2.53,IELTS,7.7,reject,2024,True
2315,210,39,2.89,IELTS,6.9,admit,2023,True
2316,210,39,3.18,IELTS,5.8,reject,2025,True
2317,210,39,2.99,IELTS,7.7,admit,2025,True
2318,210,39,3.1,IELTS,7.8,admit,2024,True
2319,210,39,2.9,IELTS,6.2,reject,2023,True
2320,210,39,3.37,IELTS,6.5,reject,2025,True
2321,210,39,2.2,IELTS,6.1,reject,2024,True
2322,210,39,3.21,IELTS,6.4,admit,2025,True
2323,210,39,2.64,IELTS,5.7,admit,2025,True
2324,210,39,3.76,IELTS,5.9,admit,2023,True
2325,211,39,3.26,IELTS,7.2,admit,2024,True
2326,211,39,3.17,IELTS,6.4,admit,2024,True
2327,211,39,2.92,IELTS,7.5,reject,2025,True
2328,211,39,2.66,IELTS,7.5,reject,2025,True
2329,211,39,3.38,IELTS,5.9,admit,2024,True
2330,211,39,3.16,IELTS,7.5,admit,2024,True
2331,211,39,3.62,IELTS,5.7,reject,2025,True
2332,211,39,3.28,IELTS,7.4,admit,2024,True
2333,211,39,2.87,IELTS,6.5,reject,2024,True
2334,212,39,3.6,IELTS,7.5,admit,2025,True
2335,212,39,3.02,IELTS,6.8,admit,2023,True
2336,212,39,3.65,IELTS,7.6,admit,2023,True
2337,212,39,3.26,IELTS,7.4,reject,2025,True
2338,212,39,2.93,IELTS,7.3,admit,2025,True
2339,212,39,3.55,IELTS,6.4,admit,2025,True
2340,212,39,4.0,IELTS,7.8,admit,2024,True
2341,212,39,2.91,IELTS,7.4,admit,2024,True
2342,212,39,3.87,IELTS,5.9,admit,2024,True
2343,213,40,3.25,IELTS,5.9,admit,2023,True
2344,213,40,3.21,IELTS,7.9,admit,2023,True
2345,213,40,3.21,IELTS,6.7,admit,2025,True
2346,213,40,3.14,IELTS,5.6,admit,2025,True
2347,213,40,2.85,IELTS,7.6,admit,2025,True
2348,213,40,2.91,IELTS,6.7,admit,2023,True
2349,213,40,2.76,IELTS,6.5,admit,2023,True
2350,213,40,2.57,IELTS,7.2,admit,2025,True
2351,213,40,3.32,IELTS,7.0,admit,2025,True
2352,214,40,3.03,IELTS,6.5,admit,2024,True
2353,214,40,2.23,IELTS,7.8,admit,2023,True
2354,214,40,2.63,IELTS,6.1,reject,2024,True
2355,214,40,3.27,IELTS,7.9,admit,2025,True
2356,214,40,2.78,IELTS,6.5,admit,2024,True
2357,214,40,3.08,IELTS,6.9,admit,2023,True
2358,214,40,3.38,IELTS,6.7,admit,2023,True
2359,214,40,2.57,IELTS,5.6,admit,2024,True
2360,215,40,3.04,IELTS,6.2,admit,2024,True
2361,215,40,2.31,IELTS,5.6,admit,2023,True
2362,215,40,2.44,IELTS,5.8,admit,2025,True
2363,215,40,2.86,IELTS,6.9,admit,2025,True
2364,215,40,2.55,IELTS,6.1,admit,2023,True
2365,215,40,2.44,IELTS,7.5,admit,2024,True
2366,215,40,2.67,IELTS,5.7,admit,2024,True
2367,215,40,2.86,IELTS,6.8,admit,2024,True
2368,215,40,2.2,IELTS,7.3,reject,2023,True
2369,216,40,3.34,IELTS,7.4,admit,2025,True
2370,216,40,3.26,IELTS,5.6,admit,2024,True
2371,216,40,2.46,IELTS,6.2,admit,2024,True
2372,216,40,2.7,IELTS,5.7,admit,2023,True
2373,216,40,3.08,IELTS,7.2,admit,2023,True
2374,216,40,3.29,IELTS,5.9,reject,2023,True
2375,216,40,3.53,IELTS,6.8,admit,2024,True
2376,216,40,3.03,IELTS,7.5,admit,2024,True
2377,216,40,2.46,IELTS,5.6,admit,2023,True
2378,216,40,2.47,IELTS,6.5,admit,2023,True
2379,216,40,2.36,IELTS,6.9,reject,2025,True
2380,216,40,2.5,IELTS,7.5,admit,2024,True
2381,216,40,2.2,IELTS,7.5,admit,2025,True
2382,217,40,2.78,IELTS,6.3,reject,2025,True
2383,217,40,3.47,IELTS,6.4,admit,2023,True
2384,217,40,3.24,IELTS,7.4,admit,2024,True
2385,217,40,3.64,IELTS,6.6,admit,2025,True
2386,217,40,2.97,IELTS,7.9,admit,2024,True
2387,217,40,3.27,IELTS,7.6,admit,2025,True
2388,217,40,2.78,IELTS,6.6,admit,2023,True
2389,217,40,3.37,IELTS,7.2,admit,2024,True
2390,217,40,2.95,IELTS,7.7,reject,2025,True
2391,217,40,2.68,IELTS,7.4,admit,2023,True
2392,217,40,2.7,IELTS,5.5,reject,2024,True
2393,218,41,3.52,IELTS,6.4,admit,2023,True
2394,218,41,2.78,IELTS,7.8,admit,2025,True
2395,218,41,3.22,IELTS,7.9,admit,2024,True
2396,218,41,3.3,IELTS,6.0,admit,2024,True
2397,218,41,2.89,IELTS,6.0,reject,2025,True
2398,218,41,3.55,IELTS,6.2,admit,2025,True
2399,218,41,3.34,IELTS,6.0,admit,2023,True
2400,218,41,3.09,IELTS,7.4,admit,2024,True
2401,218,41,3.39,IELTS,6.0,admit,2025,True
2402,218,41,2.21,IELTS,7.9,reject,2024,True
2403,218,41,3.15,IELTS,5.9,admit,2025,True
2404,219,41,3.37,IELTS,7.7,admit,2024,True
2405,219,41,2.64,IELTS,6.1,reject,2025,True
2406,219,41,3.07,IELTS,7.7,admit,2024,True
2407,219,41,3.32,IELTS,6.5,admit,2023,True
2408,219,41,3.43,IELTS,7.5,reject,2024,True
2409,219,41,2.82,IELTS,6.5,admit,2023,True
2410,219,41,3.58,IELTS,6.0,admit,2023,True
2411,219,41,2.92,IELTS,8.0,reject,2023,True
2412,219,41,2.94,IELTS,7.6,reject,2025,True
2413,219,41,3.38,IELTS,5.9,admit,2025,True
2414,220,41,3.46,IELTS,7.9,admit,2023,True
2415,220,41,2.97,IELTS,7.9,reject,2023,True
2416,220,41,2.2,IELTS,6.6,reject,2025,True
2417,220,41,3.71,IELTS,6.0,admit,2025,True
2418,220,41,3.28,IELTS,7.0,admit,2025,True
2419,220,41,4.0,IELTS,6.9,admit,2024,True
2420,220,41,2.87,IELTS,5.5,reject,2023,True
2421,220,41,3.23,IELTS,6.7,reject,2024,True
2422,220,41,2.99,IELTS,6.5,admit,2023,True
2423,220,41,2.3,IELTS,6.3,reject,2024,True
2424,220,41,3.57,IELTS,6.6,admit,2023,True
2425,220,41,3.35,IELTS,6.2,admit,2023,True
2426,220,41,3.47,IELTS,6.6,admit,2023,True
2427,220,41,3.85,IELTS,5.7,admit,2025,True
2428,221,41,3.06,IELTS,7.1,admit,2024,True
2429,221,41,3.81,IELTS,7.1,admit,2023,True
2430,221,41,3.7,IELTS,6.6,admit,2025,True
2431,221,41,3.01,IELTS,6.0,reject,2023,True
2432,221,41,2.76,IELTS,6.5,admit,2024,True
2433,221,41,3.66,IELTS,7.5,admit,2023,True
2434,221,41,3.25,IELTS,7.3,admit,2025,True
2435,221,41,3.92,IELTS,6.8,admit,2023,True
2436,222,41,3.12,IELTS,6.3,reject,2024,True
2437,222,41,3.34,IELTS,7.8,admit,2025,True
2438,222,41,3.32,IELTS,5.9,admit,2023,True
2439,222,41,3.55,IELTS,6.3,reject,2024,True
2440,222,41,2.92,IELTS,6.1,reject,2025,True
2441,222,41,3.09,IELTS,5.6,reject,2024,True
2442,222,41,3.12,IELTS,5.8,admit,2023,True
2443,222,41,3.7,IELTS,6.8,admit,2025,True
2444,222,41,4.0,IELTS,7.3,admit,2025,True
2445,222,41,2.93,IELTS,7.6,admit,2024,True
2446,223,42,2.7,IELTS,5.5,reject,2025,True
2447,223,42,3.69,IELTS,7.8,admit,2024,True
2448,223,42,3.25,IELTS,5.6,admit,2024,True
2449,223,42,2.75,IELTS,6.0,reject,2025,True
2450,223,42,2.7,IELTS,6.2,admit,2025,True
2451,223,42,3.06,IELTS,6.4,admit,2025,True
2452,223,42,2.52,IELTS,6.2,reject,2023,True
2453,223,42,4.0,IELTS,7.7,admit,2023,True
2454,223,42,3.3,IELTS,5.8,admit,2024,True
2455,223,42,3.27,IELTS,6.7,admit,2025,True
2456,223,42,3.06,IELTS,6.5,admit,2025,True
2457,224,42,3.94,IELTS,5.7,admit,2024,True
2458,224,42,3.54,IELTS,7.7,admit,2024,True
2459,224,42,3.23,IELTS,5.5,admit,2023,True
2460,224,42,2.94,IELTS,7.1,reject,2025,True
2461,224,42,4.0,IELTS,6.7,admit,2023,True
2462,224,42,2.98,IELTS,5.5,admit,2024,True
2463,224,42,3.36,IELTS,5.6,admit,2023,True
2464,224,42,3.05,IELTS,7.4,admit,2024,True
2465,224,42,3.33,IELTS,6.3,admit,2023,True
2466,224,42,3.31,IELTS,7.2,admit,2024,True
2467,224,42,2.29,IELTS,6.4,reject,2024,True
2468,225,42,3.25,IELTS,7.4,admit,2023,True
2469,225,42,3.9,IELTS,6.1,admit,2023,True
2470,225,42,2.89,IELTS,6.2,admit,2023,True
2471,225,42,3.27,IELTS,5.9,admit,2023,True
2472,225,42,2.7,IELTS,6.7,reject,2024,True
2473,225,42,2.92,IELTS,6.3,admit,2024,True
2474,225,42,2.99,IELTS,6.6,admit,2024,True
2475,225,42,3.67,IELTS,6.6,admit,2023,True
2476,225,42,2.76,IELTS,6.1,admit,2023,True
2477,225,42,3.38,IELTS,7.9,admit,2025,True
2478,225,42,2.7,IELTS,5.8,reject,2024,True
2479,226,42,3.45,IELTS,6.0,admit,2025,True
2480,226,42,3.59,IELTS,7.4,admit,2024,True
2481,226,42,3.14,IELTS,6.0,admit,2024,True
2482,226,42,2.84,IELTS,7.7,admit,2024,True
2483,226,42,3.3,IELTS,6.0,admit,2023,True
2484,226,42,3.59,IELTS,7.0,reject,2023,True
2485,226,42,4.0,IELTS,6.6,admit,2024,True
2486,226,42,3.68,IELTS,7.5,admit,2025,True
2487,226,42,3.48,IELTS,8.0,admit,2025,True
2488,226,42,2.96,IELTS,6.6,admit,2023,True
2489,226,42,3.01,IELTS,6.2,admit,2023,True
2490,226,42,3.66,IELTS,8.0,reject,2024,True
2491,226,42,3.97,IELTS,5.6,admit,2023,True
2492,226,42,4.0,IELTS,5.6,admit,2025,True
2493,227,42,3.87,IELTS,7.3,admit,2024,True
2494,227,42,3.7,IELTS,6.5,admit,2024,True
2495,227,42,3.24,IELTS,6.2,reject,2024,True
2496,227,42,3.35,IELTS,7.6,reject,2025,True
2497,227,42,3.81,IELTS,5.8,admit,2025,True
2498,227,42,2.66,IELTS,5.8,reject,2023,True
2499,227,42,3.31,IELTS,5.7,admit,2024,True
2500,227,42,3.1,IELTS,7.5,admit,2025,True
2501,227,42,3.99,IELTS,6.1,admit,2025,True
2502,227,42,3.07,IELTS,5.6,admit,2024,True
2503,227,42,3.12,IELTS,7.5,admit,2025,True
2504,228,43,3.57,TOPIK,6,admit,2023,True
2505,228,43,3.46,TOPIK,6,admit,2024,True
2506,228,43,3.45,TOPIK,5,admit,2024,True
2507,228,43,3.19,TOPIK,5,admit,2024,True
2508,228,43,3.42,TOPIK,4,admit,2023,True
2509,228,43,3.48,TOPIK,3,reject,2025,True
2510,228,43,2.73,TOPIK,4,admit,2025,True
2511,228,43,2.81,TOPIK,6,admit,2025,True
2512,228,43,3.22,TOPIK,5,admit,2024,True
2513,228,43,3.02,TOPIK,3,reject,2025,True
2514,228,43,2.66,TOPIK,5,admit,2024,True
2515,228,43,3.43,TOPIK,6,admit,2024,True
2516,228,43,2.84,TOPIK,6,admit,2024,True
2517,228,43,3.59,TOPIK,3,admit,2025,True
2518,229,43,3.01,IELTS,5.8,admit,2024,True
2519,229,43,3.18,IELTS,7.2,admit,2024,True
2520,229,43,3.23,IELTS,5.8,admit,2024,True
2521,229,43,2.97,IELTS,6.8,admit,2025,True
2522,229,43,3.23,IELTS,6.6,admit,2025,True
2523,229,43,2.81,IELTS,6.6,admit,2024,True
2524,229,43,2.69,IELTS,5.9,admit,2023,True
2525,229,43,2.78,IELTS,7.2,admit,2025,True
2526,229,43,3.16,IELTS,6.0,admit,2025,True
2527,229,43,2.92,IELTS,6.8,admit,2023,True
2528,229,43,3.03,IELTS,7.2,admit,2024,True
2529,229,43,3.61,IELTS,7.7,admit,2025,True
2530,229,43,3.49,IELTS,5.9,admit,2023,True
